resv_status,rn,adults,child,baby,room_type,id_client,oos,hk_Full_stay,checkout_year,checkout_month,checkout_day,checkout_day_name,hk_half_stay,total_HK
0,1,1,0,0,0,91089,0,1,2022,2,22,3,0.0,1.0
1,1,1,0,0,0,8670748,1,1,2022,2,22,3,0.0,1.0
1,1,2,0,0,0,8739357,1,1,2022,2,23,4,0.0,1.0
1,2,2,0,0,0,8701626,1,1,2022,2,26,7,0.0,1.0
1,4,3,0,0,1,5996616,1,1,2022,3,4,6,0.5,1.5
1,2,4,0,0,1,5996616,1,1,2022,3,4,6,0.0,1.0
1,2,2,0,0,0,5996616,1,1,2022,3,4,6,0.0,1.0
0,1,1,0,0,0,91089,0,1,2022,2,28,2,0.0,1.0
1,59,1,0,0,0,6635759,1,8,2022,4,1,6,7.0,15.0
0,2,1,0,0,1,91089,0,1,2022,3,1,3,0.0,1.0
0,1,1,0,0,0,91089,0,1,2022,2,9,4,0.0,1.0
0,2,1,0,0,0,91089,0,1,2022,2,11,6,0.0,1.0
1,3,2,0,0,1,8814078,1,1,2022,3,5,7,0.0,1.0
1,7,2,0,0,2,6223465,1,1,2022,4,24,1,0.5,1.5
1,7,2,0,0,1,6357695,1,1,2022,4,30,7,0.5,1.5
1,7,2,0,0,1,6357695,1,1,2022,5,7,7,0.5,1.5
1,2,2,0,0,0,8824568,1,1,2022,3,5,7,0.0,1.0
1,7,1,0,0,1,5975729,1,1,2022,5,14,7,0.5,1.5
1,6,4,0,1,1,6016032,1,1,2022,3,18,6,0.5,1.5
1,7,2,0,0,1,6077064,1,1,2022,3,19,7,0.5,1.5
1,7,1,0,0,1,6298994,1,1,2022,8,6,7,0.5,1.5
1,7,4,0,0,1,6298994,1,1,2022,8,13,7,0.5,1.5
1,7,1,0,0,3,6090002,1,1,2022,7,23,7,0.5,1.5
1,7,4,0,0,1,6093013,1,1,2022,8,6,7,0.5,1.5
1,7,2,0,0,1,6093013,1,1,2022,9,25,1,0.5,1.5
1,7,2,0,0,1,6093178,1,1,2022,9,18,1,0.5,1.5
1,7,2,0,0,1,6016014,1,1,2022,4,3,1,0.5,1.5
1,7,4,0,0,1,6293519,1,1,2022,9,17,7,0.5,1.5
1,7,2,0,0,1,6092960,1,1,2022,6,11,7,0.5,1.5
1,31,1,0,0,2,6635759,1,4,2022,4,1,6,3.5,7.5
1,7,1,0,0,1,5980143,1,1,2022,10,9,1,0.5,1.5
1,7,2,0,0,1,6092472,1,1,2022,6,18,7,0.5,1.5
1,7,1,0,0,1,6092348,1,1,2022,9,11,1,0.5,1.5
1,7,2,0,0,1,5987558,1,1,2022,7,2,7,0.5,1.5
1,7,1,0,0,2,5987347,1,1,2022,7,10,1,0.5,1.5
1,5,1,0,0,0,5987480,1,1,2022,7,30,7,0.5,1.5
1,7,2,0,0,1,5987342,1,1,2022,11,12,7,0.5,1.5
1,7,2,0,0,0,5987323,1,1,2022,9,17,7,0.5,1.5
1,7,1,0,0,2,5987490,1,1,2022,9,4,1,0.5,1.5
1,7,1,0,0,2,5981984,1,1,2022,10,23,1,0.5,1.5
1,7,5,1,0,2,5981921,1,1,2022,8,21,1,0.5,1.5
1,7,2,0,0,1,5980307,1,1,2022,10,8,7,0.5,1.5
1,2,2,0,0,1,6298998,1,1,2022,10,3,2,0.0,1.0
1,7,2,0,0,2,5987292,1,1,2022,10,2,1,0.5,1.5
1,7,1,0,0,2,5987292,1,1,2023,1,3,3,0.5,1.5
1,7,6,0,0,3,5987295,1,1,2022,11,6,1,0.5,1.5
1,7,1,0,0,1,5980321,1,1,2022,10,9,1,0.5,1.5
1,7,1,0,0,1,5987288,1,1,2022,11,5,7,0.5,1.5
1,7,3,0,0,1,6293272,1,1,2022,7,16,7,0.5,1.5
1,7,1,0,0,1,5980272,1,1,2022,10,9,1,0.5,1.5
1,7,2,0,1,1,5980272,1,1,2022,10,16,1,0.5,1.5
1,7,1,0,0,2,5987266,1,1,2022,11,5,7,0.5,1.5
1,7,3,1,0,1,6295661,1,1,2022,7,2,7,0.5,1.5
1,2,2,0,0,1,5987282,1,1,2022,11,1,3,0.0,1.0
1,7,2,0,0,1,6093090,1,1,2022,9,17,7,0.5,1.5
1,7,4,0,0,1,6093090,1,1,2022,7,17,1,0.5,1.5
1,7,1,0,0,3,6090017,1,1,2022,9,11,1,0.5,1.5
1,7,1,0,0,1,6285826,1,1,2022,9,10,7,0.5,1.5
1,2,2,0,0,1,6077106,1,1,2022,9,11,1,0.0,1.0
1,7,1,0,0,1,6292905,1,1,2022,9,18,1,0.5,1.5
1,7,2,0,0,2,5980214,1,1,2022,9,24,7,0.5,1.5
1,5,2,0,0,1,5980138,1,1,2022,9,9,6,0.5,1.5
1,7,1,0,0,3,6293569,1,1,2022,9,18,1,0.5,1.5
1,7,4,1,0,2,6293616,1,1,2022,9,25,1,0.5,1.5
1,7,5,0,1,2,5980114,1,1,2022,10,1,7,0.5,1.5
1,7,2,2,0,0,6293757,1,1,2022,9,10,7,0.5,1.5
1,7,1,0,0,1,6077072,1,1,2022,9,18,1,0.5,1.5
1,7,1,0,0,1,6295522,1,1,2022,9,17,7,0.5,1.5
1,7,1,0,0,1,6311775,1,1,2022,9,11,1,0.5,1.5
1,5,1,0,0,1,5980102,1,1,2022,10,1,7,0.5,1.5
1,7,1,0,0,1,6092980,1,1,2022,9,18,1,0.5,1.5
1,7,2,0,0,1,6296146,1,1,2022,9,24,7,0.5,1.5
1,7,2,0,0,1,6296278,1,1,2022,9,17,7,0.5,1.5
1,7,3,0,0,1,6296379,1,1,2022,9,10,7,0.5,1.5
1,7,1,0,0,1,6296379,1,1,2022,9,25,1,0.5,1.5
1,7,7,0,0,2,6311866,1,1,2022,7,3,1,0.5,1.5
1,7,1,0,0,3,6298494,1,1,2022,9,4,1,0.5,1.5
1,6,2,0,0,1,6032198,1,1,2022,9,10,7,0.5,1.5
1,7,3,0,0,1,6298567,1,1,2022,9,11,1,0.5,1.5
1,7,1,0,0,1,6298582,1,1,2022,9,11,1,0.5,1.5
1,7,1,0,0,1,6298591,1,1,2022,9,10,7,0.5,1.5
1,7,2,0,0,1,6298937,1,1,2022,9,11,1,0.5,1.5
1,7,6,0,0,2,6299136,1,1,2022,9,11,1,0.5,1.5
1,7,1,0,0,2,6090045,1,1,2022,5,1,1,0.5,1.5
1,7,5,2,0,3,5982532,1,1,2022,4,17,1,0.5,1.5
1,5,1,0,0,1,6286243,1,1,2022,4,9,7,0.5,1.5
1,5,5,0,0,3,6015985,1,1,2022,4,10,1,0.5,1.5
1,7,5,0,0,2,6015971,1,1,2022,4,17,1,0.5,1.5
1,7,3,0,0,2,6016003,1,1,2022,4,24,1,0.5,1.5
1,7,2,0,0,1,6292635,1,1,2022,4,24,1,0.5,1.5
1,6,1,0,0,1,6320209,1,1,2022,4,16,7,0.5,1.5
1,3,1,0,0,0,6086604,1,1,2022,4,5,3,0.0,1.0
1,6,1,0,0,1,6292826,1,1,2022,7,29,6,0.5,1.5
1,4,1,0,0,1,6292916,1,1,2022,9,10,7,0.5,1.5
1,7,1,0,0,1,6293068,1,1,2022,7,16,7,0.5,1.5
1,7,4,1,0,2,6016207,1,1,2022,7,24,1,0.5,1.5
1,7,1,0,0,0,6293578,1,1,2022,4,30,7,0.5,1.5
1,5,2,0,0,0,6015979,1,1,2022,4,14,5,0.5,1.5
1,7,2,0,0,2,6044356,1,1,2022,5,28,7,0.5,1.5
1,5,1,0,0,2,6044356,1,1,2022,9,23,6,0.5,1.5
1,7,4,0,0,1,6092969,1,1,2022,7,23,7,0.5,1.5
1,7,1,0,0,1,6015994,1,1,2022,4,9,7,0.5,1.5
1,7,1,0,0,0,6086848,1,1,2022,5,7,7,0.5,1.5
1,5,4,0,0,2,6093079,1,1,2022,4,21,5,0.5,1.5
1,7,2,2,0,1,6102352,1,1,2022,4,16,7,0.5,1.5
1,7,1,0,0,1,6298604,1,1,2022,9,3,7,0.5,1.5
1,7,5,0,0,2,6088310,1,1,2022,7,31,1,0.5,1.5
1,5,2,0,0,2,6088318,1,1,2022,5,7,7,0.5,1.5
1,7,1,0,0,2,5981910,1,1,2022,10,9,1,0.5,1.5
1,7,2,0,0,2,6301040,1,1,2022,4,17,1,0.5,1.5
1,7,5,0,0,1,6088394,1,1,2022,4,17,1,0.5,1.5
1,7,3,0,0,1,6299025,1,1,2022,4,23,7,0.5,1.5
1,7,3,2,0,2,6015957,1,1,2022,4,16,7,0.5,1.5
1,7,2,2,0,1,6090169,1,1,2022,5,28,7,0.5,1.5
1,7,2,0,0,1,6311566,1,1,2022,6,4,7,0.5,1.5
1,7,1,0,0,1,6293669,1,1,2022,10,8,7,0.5,1.5
1,7,3,0,0,1,5987591,1,1,2022,5,22,1,0.5,1.5
1,7,1,0,0,1,6295683,1,1,2022,6,5,1,0.5,1.5
1,7,6,1,0,3,5986977,1,1,2022,5,29,1,0.5,1.5
1,7,1,0,0,1,6085513,1,1,2022,6,18,7,0.5,1.5
1,7,2,0,0,1,6088203,1,1,2022,5,21,7,0.5,1.5
1,3,2,0,0,1,6088262,1,1,2022,6,11,7,0.0,1.0
1,7,1,0,0,2,6088268,1,1,2022,6,4,7,0.5,1.5
1,7,1,0,0,2,6092593,1,1,2022,6,5,1,0.5,1.5
1,7,1,0,0,2,6092593,1,1,2022,6,12,1,0.5,1.5
1,7,2,0,0,0,5987580,1,1,2022,7,9,7,0.5,1.5
1,7,1,0,0,0,5987580,1,1,2022,9,10,7,0.5,1.5
1,5,1,0,0,1,5982005,1,1,2022,6,16,5,0.5,1.5
1,7,1,0,0,1,5982005,1,1,2022,7,30,7,0.5,1.5
1,7,2,2,0,1,5982005,1,1,2022,8,6,7,0.5,1.5
1,7,2,2,0,1,5982005,1,1,2022,8,13,7,0.5,1.5
1,6,2,0,0,1,6090022,1,1,2022,7,3,1,0.5,1.5
1,4,1,0,0,1,5982408,1,1,2022,6,11,7,0.5,1.5
1,7,2,3,0,3,5982408,1,1,2022,6,12,1,0.5,1.5
1,7,1,0,0,1,5974304,1,1,2022,6,26,1,0.5,1.5
1,7,1,0,0,1,5974304,1,1,2022,6,19,1,0.5,1.5
1,7,3,1,0,1,6091221,1,1,2022,6,25,7,0.5,1.5
1,7,1,0,0,2,6092475,1,1,2022,7,2,7,0.5,1.5
1,7,2,0,0,2,6102637,1,1,2022,7,3,1,0.5,1.5
1,7,4,0,0,1,6092512,1,1,2022,7,2,7,0.5,1.5
1,3,1,0,0,1,6092526,1,1,2022,6,12,1,0.0,1.0
1,4,3,0,0,1,6097503,1,1,2022,6,11,7,0.5,1.5
1,7,3,0,0,2,6015013,1,1,2022,6,19,1,0.5,1.5
1,7,4,2,0,2,6015013,1,1,2022,6,26,1,0.5,1.5
1,7,3,0,0,2,6292791,1,1,2022,6,26,1,0.5,1.5
1,7,4,0,0,1,6042698,1,1,2022,7,31,1,0.5,1.5
1,7,2,0,0,1,6292801,1,1,2022,10,23,1,0.5,1.5
1,7,2,0,0,1,6292801,1,1,2022,7,3,1,0.5,1.5
1,7,2,1,0,1,5991406,1,1,2022,6,26,1,0.5,1.5
1,7,1,0,0,1,5981948,1,1,2022,6,19,1,0.5,1.5
1,7,1,0,0,1,5981948,1,1,2022,6,26,1,0.5,1.5
1,7,2,0,0,1,6292882,1,1,2022,6,25,7,0.5,1.5
1,7,1,0,0,2,6044285,1,1,2022,6,19,1,0.5,1.5
1,6,2,0,0,1,6577197,1,1,2022,6,12,1,0.5,1.5
1,7,3,0,0,1,6577197,1,1,2022,7,24,1,0.5,1.5
1,7,3,0,0,1,6577197,1,1,2022,7,31,1,0.5,1.5
1,7,3,0,0,1,6577197,1,1,2022,8,7,1,0.5,1.5
1,4,2,2,0,1,8848434,1,1,2022,6,19,1,0.5,1.5
1,7,2,0,0,1,6293432,1,1,2022,6,12,1,0.5,1.5
1,7,2,0,0,2,6311585,1,1,2022,6,12,1,0.5,1.5
1,7,2,0,0,1,6044363,1,1,2022,7,9,7,0.5,1.5
1,3,1,0,0,2,6077067,1,1,2022,6,26,1,0.0,1.0
1,6,2,3,0,2,6077067,1,1,2022,7,3,1,0.5,1.5
1,7,1,0,0,1,6097485,1,1,2022,6,19,1,0.5,1.5
1,7,1,0,0,1,5974390,1,1,2022,6,26,1,0.5,1.5
1,7,1,0,0,1,6083570,1,1,2022,6,18,7,0.5,1.5
1,7,3,0,0,3,6083582,1,1,2022,6,26,1,0.5,1.5
1,7,1,0,0,1,6085492,1,1,2022,6,26,1,0.5,1.5
1,7,4,0,0,1,6093033,1,1,2022,6,12,1,0.5,1.5
1,7,4,0,0,1,6085507,1,1,2022,6,11,7,0.5,1.5
1,7,1,0,0,3,6093192,1,1,2022,6,19,1,0.5,1.5
1,7,4,0,0,1,6102976,1,1,2022,6,25,7,0.5,1.5
1,7,1,0,0,1,6102976,1,1,2022,7,2,7,0.5,1.5
1,4,1,1,0,1,6086838,1,1,2022,6,29,4,0.5,1.5
1,7,6,2,0,2,6088219,1,1,2022,6,11,7,0.5,1.5
1,7,2,0,0,0,6298658,1,1,2022,7,3,1,0.5,1.5
1,7,1,0,0,1,6088321,1,1,2022,7,3,1,0.5,1.5
1,7,2,0,0,1,6298672,1,1,2022,7,2,7,0.5,1.5
1,7,3,0,0,1,6088329,1,1,2022,6,25,7,0.5,1.5
1,5,2,0,0,1,6088344,1,1,2022,6,30,5,0.5,1.5
1,7,1,0,0,1,6298918,1,1,2022,7,2,7,0.5,1.5
1,7,2,0,0,1,6088357,1,1,2022,6,25,7,0.5,1.5
1,7,1,0,0,1,6088363,1,1,2022,6,19,1,0.5,1.5
1,7,1,0,0,1,6088363,1,1,2022,6,26,1,0.5,1.5
1,7,4,0,0,1,10978286,1,1,2022,7,24,1,0.5,1.5
1,7,1,0,0,2,5980269,1,1,2022,6,19,1,0.5,1.5
1,7,1,0,0,1,6299007,1,1,2022,6,18,7,0.5,1.5
1,5,3,0,0,1,6299017,1,1,2022,6,19,1,0.5,1.5
1,7,1,2,0,1,6092800,1,1,2022,7,2,7,0.5,1.5
1,7,1,0,0,1,6092807,1,1,2022,7,2,7,0.5,1.5
1,7,1,0,0,1,6092901,1,1,2022,9,3,7,0.5,1.5
1,7,1,0,0,1,6092901,1,1,2022,9,10,7,0.5,1.5
1,7,1,0,0,1,6092910,1,1,2022,6,25,7,0.5,1.5
1,7,1,0,0,1,6092910,1,1,2022,7,2,7,0.5,1.5
1,7,1,0,0,0,6090030,1,1,2022,9,3,7,0.5,1.5
1,5,1,0,0,0,6090030,1,1,2022,9,8,5,0.5,1.5
1,7,3,3,0,1,6285733,1,1,2022,8,14,1,0.5,1.5
1,7,1,0,0,1,6250655,1,1,2022,8,21,1,0.5,1.5
1,7,3,0,0,1,6285764,1,1,2022,9,4,1,0.5,1.5
1,7,1,0,0,1,6285764,1,1,2022,9,11,1,0.5,1.5
1,7,1,0,0,2,6042804,1,1,2022,8,28,1,0.5,1.5
1,7,5,0,0,2,6285792,1,1,2022,9,4,1,0.5,1.5
1,6,1,0,0,1,6090131,1,1,2022,9,2,6,0.5,1.5
1,6,1,0,0,1,6090131,1,1,2022,9,9,6,0.5,1.5
1,7,1,0,0,1,6286046,1,1,2022,9,4,1,0.5,1.5
1,7,2,1,0,1,6286062,1,1,2022,8,20,7,0.5,1.5
1,7,2,2,0,2,6286165,1,1,2022,8,20,7,0.5,1.5
1,7,4,0,1,2,6286165,1,1,2022,8,27,7,0.5,1.5
1,7,2,0,0,0,6286321,1,1,2022,8,20,7,0.5,1.5
1,7,2,3,0,1,6250872,1,1,2022,8,13,7,0.5,1.5
1,7,1,0,0,1,6092941,1,1,2022,9,4,1,0.5,1.5
1,7,1,0,0,1,6292654,1,1,2022,8,28,1,0.5,1.5
1,7,4,0,0,1,6083587,1,1,2022,9,4,1,0.5,1.5
1,7,2,0,0,1,6292755,1,1,2022,8,14,1,0.5,1.5
1,5,4,0,0,1,6292836,1,1,2022,8,18,5,0.5,1.5
1,6,4,0,0,1,6293031,1,1,2022,8,28,1,0.5,1.5
1,7,1,0,0,1,6311577,1,1,2022,9,4,1,0.5,1.5
1,7,2,0,0,1,6293356,1,1,2022,8,14,1,0.5,1.5
1,7,3,0,0,1,6293379,1,1,2022,9,25,1,0.5,1.5
1,7,3,0,0,2,6293598,1,1,2022,9,4,1,0.5,1.5
1,7,5,1,0,2,6293602,1,1,2022,8,21,1,0.5,1.5
1,7,4,0,0,2,6293636,1,1,2022,8,21,1,0.5,1.5
1,7,1,0,0,2,6293636,1,1,2022,8,28,1,0.5,1.5
1,7,2,0,0,1,6293764,1,1,2022,8,21,1,0.5,1.5
1,7,3,0,0,0,6311600,1,1,2022,8,13,7,0.5,1.5
1,7,1,0,0,1,6295463,1,1,2022,8,21,1,0.5,1.5
1,5,2,1,0,1,6077239,1,1,2022,8,14,1,0.5,1.5
1,7,2,0,0,1,6295781,1,1,2022,8,21,1,0.5,1.5
1,6,2,0,0,1,5980655,1,1,2022,9,2,6,0.5,1.5
1,7,2,0,0,0,6295835,1,1,2022,9,3,7,0.5,1.5
1,7,1,0,0,1,6295844,1,1,2022,8,20,7,0.5,1.5
1,7,1,0,0,1,6295844,1,1,2022,8,27,7,0.5,1.5
1,7,1,0,0,1,6295864,1,1,2022,9,3,7,0.5,1.5
1,7,2,0,0,1,6250103,1,1,2022,8,21,1,0.5,1.5
1,7,1,0,0,1,6250103,1,1,2022,8,28,1,0.5,1.5
1,7,2,0,0,0,6092980,1,1,2022,8,27,7,0.5,1.5
1,7,3,1,0,1,6296131,1,1,2022,8,28,1,0.5,1.5
1,7,7,0,0,3,6296152,1,1,2022,8,22,2,0.5,1.5
1,6,7,0,0,3,6296152,1,1,2022,8,28,1,0.5,1.5
1,7,1,0,0,1,6296162,1,1,2022,8,28,1,0.5,1.5
1,7,2,0,0,1,6083528,1,1,2022,8,21,1,0.5,1.5
1,7,1,0,0,1,6083541,1,1,2022,8,28,1,0.5,1.5
1,7,2,2,0,1,6083541,1,1,2022,8,21,1,0.5,1.5
1,7,5,0,0,2,6083587,1,1,2022,9,3,7,0.5,1.5
1,7,1,0,0,2,6083587,1,1,2022,9,10,7,0.5,1.5
1,7,6,0,0,2,6085510,1,1,2022,8,14,1,0.5,1.5
1,7,6,0,0,3,6298252,1,1,2022,9,3,7,0.5,1.5
1,7,1,0,0,2,6298306,1,1,2022,8,14,1,0.5,1.5
1,7,1,0,0,1,6083587,1,1,2022,8,28,1,0.5,1.5
1,7,1,0,0,1,6298411,1,1,2022,8,27,7,0.5,1.5
1,7,4,0,0,1,6311866,1,1,2022,8,27,7,0.5,1.5
1,5,2,2,0,1,6298476,1,1,2022,9,15,5,0.5,1.5
1,7,1,0,0,1,6298520,1,1,2022,9,3,7,0.5,1.5
1,7,1,0,0,1,6088279,1,1,2022,8,28,1,0.5,1.5
1,6,2,0,0,1,6298550,1,1,2022,8,28,1,0.5,1.5
1,7,2,2,0,1,6298557,1,1,2022,8,28,1,0.5,1.5
1,7,1,0,0,1,5987605,1,1,2022,8,27,7,0.5,1.5
1,7,1,0,0,1,5987605,1,1,2022,6,19,1,0.5,1.5
1,7,2,0,0,1,6088373,1,1,2022,8,14,1,0.5,1.5
1,7,1,0,0,1,6088373,1,1,2022,8,21,1,0.5,1.5
1,7,2,3,0,1,6088382,1,1,2022,9,4,1,0.5,1.5
1,7,2,0,0,0,6092648,1,1,2022,8,13,7,0.5,1.5
1,7,1,0,0,0,6092648,1,1,2022,8,20,7,0.5,1.5
1,7,2,0,0,0,6092648,1,1,2022,8,13,7,0.5,1.5
1,7,1,0,0,0,6092648,1,1,2022,8,20,7,0.5,1.5
1,7,2,0,0,0,6093085,1,1,2022,8,27,7,0.5,1.5
1,7,3,0,0,0,6093085,1,1,2022,9,3,7,0.5,1.5
1,7,4,0,0,1,6092893,1,1,2022,8,20,7,0.5,1.5
1,7,1,0,0,1,6092893,1,1,2022,8,27,7,0.5,1.5
1,6,1,0,0,1,6293506,1,1,2022,4,15,6,0.5,1.5
1,7,1,0,0,1,6293506,1,1,2023,4,15,7,0.5,1.5
1,7,4,0,0,2,6042794,1,1,2022,7,31,1,0.5,1.5
1,7,3,0,0,1,6285659,1,1,2022,7,23,7,0.5,1.5
1,7,3,0,0,1,6285659,1,1,2022,7,30,7,0.5,1.5
1,7,1,0,0,2,6042818,1,1,2022,7,23,7,0.5,1.5
1,1,1,0,0,2,6250763,1,1,2022,7,16,7,0.0,1.0
1,7,4,0,0,2,6250763,1,1,2022,7,23,7,0.5,1.5
1,7,2,3,0,1,6102981,1,1,2022,7,24,1,0.5,1.5
1,7,1,0,0,1,6102981,1,1,2022,7,31,1,0.5,1.5
1,7,4,0,0,1,6250828,1,1,2022,7,17,1,0.5,1.5
1,7,4,0,0,1,6250828,1,1,2022,7,24,1,0.5,1.5
1,7,5,0,0,2,6090175,1,1,2022,6,12,1,0.5,1.5
1,7,2,0,0,1,6090175,1,1,2022,9,11,1,0.5,1.5
1,7,6,0,0,2,6093119,1,1,2022,7,24,1,0.5,1.5
1,7,1,0,0,2,6093119,1,1,2022,7,31,1,0.5,1.5
1,7,2,0,0,1,6090257,1,1,2022,7,24,1,0.5,1.5
1,7,2,0,0,2,6194588,1,1,2022,7,30,7,0.5,1.5
1,7,4,0,0,1,6286232,1,1,2022,7,31,1,0.5,1.5
1,7,1,0,0,1,6286232,1,1,2022,8,7,1,0.5,1.5
1,5,1,0,0,0,6286351,1,1,2022,7,23,7,0.5,1.5
1,6,2,1,0,0,6286351,1,1,2022,7,30,7,0.5,1.5
1,7,2,0,0,1,6092486,1,1,2022,7,30,7,0.5,1.5
1,7,1,0,0,1,6092486,1,1,2022,8,6,7,0.5,1.5
1,7,1,0,0,1,6286471,1,1,2022,7,31,1,0.5,1.5
1,7,2,0,0,1,6286493,1,1,2022,7,24,1,0.5,1.5
1,7,4,0,0,1,6286507,1,1,2022,8,7,1,0.5,1.5
1,7,1,0,0,1,6286507,1,1,2022,8,14,1,0.5,1.5
1,7,3,1,0,1,6292573,1,1,2022,8,7,1,0.5,1.5
1,7,1,0,0,1,6292573,1,1,2022,8,14,1,0.5,1.5
1,7,8,0,0,3,6102971,1,1,2022,7,10,1,0.5,1.5
1,7,1,0,0,0,6292724,1,1,2022,7,30,7,0.5,1.5
1,7,2,2,0,1,6292734,1,1,2022,7,30,7,0.5,1.5
1,7,1,0,0,1,6254948,1,1,2022,7,16,7,0.5,1.5
1,7,1,0,0,1,6016196,1,1,2023,8,27,1,0.5,1.5
1,7,2,0,0,1,6293002,1,1,2022,7,23,7,0.5,1.5
1,7,2,0,0,1,6293048,1,1,2022,7,30,7,0.5,1.5
1,7,1,0,0,1,6293077,1,1,2022,7,17,1,0.5,1.5
1,7,2,3,0,3,6298368,1,1,2023,9,9,7,0.5,1.5
1,6,3,0,0,1,6200326,1,1,2022,7,29,6,0.5,1.5
1,7,4,0,0,1,6293299,1,1,2022,8,7,1,0.5,1.5
1,7,3,0,0,2,6298388,1,1,2022,9,11,1,0.5,1.5
1,7,1,0,0,2,6298388,1,1,2023,9,10,1,0.5,1.5
1,7,2,0,0,1,6293468,1,1,2022,7,16,7,0.5,1.5
1,7,2,0,0,1,6293480,1,1,2022,7,30,7,0.5,1.5
1,7,1,0,0,1,6093141,1,1,2022,7,30,7,0.5,1.5
1,7,1,0,0,1,6093141,1,1,2022,8,6,7,0.5,1.5
1,7,1,0,0,1,6093141,1,1,2022,8,13,7,0.5,1.5
1,7,1,0,0,1,6093141,1,1,2022,8,20,7,0.5,1.5
1,7,1,0,0,1,6093141,1,1,2022,8,27,7,0.5,1.5
1,7,2,2,0,1,6293626,1,1,2022,7,10,1,0.5,1.5
1,7,2,0,0,1,6293636,1,1,2022,7,9,7,0.5,1.5
1,7,4,0,0,1,6293648,1,1,2022,7,10,1,0.5,1.5
1,7,1,0,0,1,6293648,1,1,2022,7,17,1,0.5,1.5
1,7,1,0,0,2,6293748,1,1,2022,7,17,1,0.5,1.5
1,7,1,0,0,1,6293778,1,1,2022,7,24,1,0.5,1.5
1,7,1,0,0,1,6298427,1,1,2023,9,9,7,0.5,1.5
1,7,2,1,0,0,6293805,1,1,2022,7,23,7,0.5,1.5
1,7,4,0,0,2,6293826,1,1,2022,8,28,1,0.5,1.5
1,7,3,0,0,3,6103010,1,1,2022,8,6,7,0.5,1.5
1,7,1,0,0,3,6103010,1,1,2022,8,13,7,0.5,1.5
1,7,8,0,0,3,6103010,1,1,2022,8,20,7,0.5,1.5
1,7,1,0,0,3,6103010,1,1,2022,8,27,7,0.5,1.5
1,7,6,0,0,2,6295454,1,1,2022,7,31,1,0.5,1.5
1,7,1,0,0,2,6295454,1,1,2022,8,7,1,0.5,1.5
1,7,2,0,0,1,6077077,1,1,2022,8,7,1,0.5,1.5
1,7,3,0,0,1,6295546,1,1,2022,7,23,7,0.5,1.5
1,7,2,0,0,1,6077081,1,1,2022,7,23,7,0.5,1.5
1,7,3,0,0,1,6077116,1,1,2022,7,10,1,0.5,1.5
1,7,2,3,0,2,5987480,1,1,2022,7,10,1,0.5,1.5
1,6,4,0,0,2,5987480,1,1,2022,7,16,7,0.5,1.5
1,7,1,0,0,1,6077132,1,1,2022,7,31,1,0.5,1.5
1,7,2,0,0,3,6295733,1,1,2022,7,23,7,0.5,1.5
1,7,4,0,0,1,6299504,1,1,2022,7,31,1,0.5,1.5
1,3,4,1,0,1,6077234,1,1,2022,7,10,1,0.0,1.0
1,7,3,0,0,1,6077234,1,1,2022,7,17,1,0.5,1.5
1,7,1,0,0,1,6295768,1,1,2022,8,7,1,0.5,1.5
1,7,1,0,0,1,6295768,1,1,2022,8,14,1,0.5,1.5
1,7,2,0,0,0,6083397,1,1,2022,7,30,7,0.5,1.5
1,7,2,1,0,0,9463220,1,1,2022,8,6,7,0.5,1.5
1,7,1,0,0,1,6296168,1,1,2022,8,6,7,0.5,1.5
1,6,1,0,0,1,6296168,1,1,2022,8,12,6,0.5,1.5
1,7,2,0,0,0,6032285,1,1,2022,7,16,7,0.5,1.5
1,7,1,0,0,3,6083547,1,1,2022,7,30,7,0.5,1.5
1,7,4,0,0,1,6296260,1,1,2022,7,16,7,0.5,1.5
1,7,4,0,0,1,6296260,1,1,2022,7,23,7,0.5,1.5
1,7,2,0,0,2,6296305,1,1,2022,9,4,1,0.5,1.5
1,7,1,0,0,1,6085496,1,1,2022,7,10,1,0.5,1.5
1,6,1,0,0,1,6296434,1,1,2022,7,31,1,0.5,1.5
1,6,2,0,0,1,6103058,1,1,2022,7,17,1,0.5,1.5
1,7,4,0,0,1,6298306,1,1,2022,8,7,1,0.5,1.5
1,7,2,0,0,1,6298574,1,1,2022,7,31,1,0.5,1.5
1,7,1,0,0,1,6088288,1,1,2022,7,9,7,0.5,1.5
1,7,3,1,0,1,6088363,1,1,2022,7,9,7,0.5,1.5
1,7,2,0,0,1,6088363,1,1,2022,7,16,7,0.5,1.5
1,7,2,3,0,1,6088363,1,1,2022,8,6,7,0.5,1.5
1,7,1,3,0,1,6311908,1,1,2022,7,10,1,0.5,1.5
1,7,5,1,0,3,6298970,1,1,2022,7,31,1,0.5,1.5
1,7,1,0,0,1,6298986,1,1,2022,7,30,7,0.5,1.5
1,7,3,0,0,1,6298990,1,1,2022,7,17,1,0.5,1.5
1,7,4,0,0,1,6298994,1,1,2022,7,31,1,0.5,1.5
1,7,1,0,0,1,6299001,1,1,2022,8,6,7,0.5,1.5
1,7,1,0,0,1,6299033,1,1,2022,7,31,1,0.5,1.5
1,7,3,0,0,0,6299060,1,1,2022,8,13,7,0.5,1.5
1,7,2,0,0,0,6299060,1,1,2022,8,20,7,0.5,1.5
1,7,1,0,0,0,6299060,1,1,2022,8,27,7,0.5,1.5
1,7,2,0,0,0,6299060,1,1,2022,9,3,7,0.5,1.5
